"track","track_label","model","icd9","group","n","mean","sd","min","q1","median","q3","max","nearest_target","nearest_target_label","icd9_label","ccs_id","ccs_category"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","307","has a reference match",2038,0.243,0.126,-0.062,0.152,0.24,0.326,0.66,"G98","Other disorders of nervous system, not elsewhere classified","special symptoms or syndromes not elsewhere classified","46","miscellaneous mental health disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","308","has a reference match",2038,0.197,0.093,-0.061,0.133,0.196,0.258,0.758,"F43","Reaction to severe stress, and adjustment disorders","acute reaction to stress","43","mood and anxiety disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","309","has a reference match",2038,0.032,0.067,-0.17,-0.015,0.028,0.071,0.404,"Z46","Fitting and adjustment of other devices","adjustment reaction","47","adjustment disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","310","has a reference match",2038,0.206,0.115,-0.044,0.126,0.186,0.263,0.776,"F06","Other mental disorders due to brain damage and dysfunction and to physical disease","specific nonpsychotic mental disorders due to brain damage","46","miscellaneous mental health disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","311","has a reference match",2038,0.114,0.104,-0.109,0.044,0.097,0.163,0.677,"F33","Recurrent depressive disorder","depressive disorder not elsewhere classified","43","mood and anxiety disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","312","has a reference match",2038,0.142,0.085,-0.067,0.085,0.132,0.188,0.538,"F91","Conduct disorders","disturbance of conduct not elsewhere classified","48","attentiondeficit conduct and disruptive behavior disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","314","has a reference match",2038,0.204,0.1,-0.056,0.133,0.203,0.272,0.883,"F90","Hyperkinetic disorders","hyperkinetic syndrome of childhood","48","attentiondeficit conduct and disruptive behavior disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","315","has a reference match",2038,0.057,0.065,-0.131,0.016,0.05,0.091,0.351,"R62","Lack of expected normal physiological development","specific delays in development","49","developmental disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","316","has a reference match",2038,0.18,0.111,-0.069,0.106,0.166,0.243,0.702,"F54","Psychological and behavioural factors associated with disorders or diseases classified elsewhere","psychic factors associated with diseases classified elsewhere","46","miscellaneous mental health disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","317","has a reference match",2038,0.17,0.099,-0.073,0.104,0.159,0.225,0.853,"F70","Mild mental retardation","mild intellectual disabilities","49","developmental disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","318","has a reference match",2038,0.173,0.11,-0.072,0.097,0.162,0.24,0.79,"F78","Other mental retardation","other specified intellectual disabilities","49","developmental disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","319","has a reference match",2038,0.214,0.101,-0.031,0.144,0.204,0.276,0.897,"F79","Unspecified mental retardation","unspecified intellectual disabilities","49","developmental disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","327","no reference match",2038,0.146,0.099,-0.068,0.075,0.136,0.209,0.793,"F51","Nonorganic sleep disorders","organic sleep disorders","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","330","has a reference match",2038,0.164,0.106,-0.104,0.09,0.152,0.225,0.612,"G93","Other disorders of brain","cerebral degenerations usually manifest in childhood","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","331","has a reference match",2038,0.218,0.128,-0.084,0.12,0.199,0.296,0.795,"G31","Other degenerative diseases of nervous system, not elsewhere classified","other cerebral degenerations","40","delirium dementia and other cognitive disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","332","has a reference match",2038,0.197,0.117,-0.098,0.111,0.179,0.271,0.975,"G20","Parkinson's disease","parkinsons disease","51","parkinsons disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","333","has a reference match",2038,0.238,0.121,-0.089,0.154,0.229,0.317,0.941,"G25","Other extrapyramidal and movement disorders","other extrapyramidal disease and abnormal movement disorders","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","334","has a reference match",2038,0.184,0.114,-0.113,0.096,0.175,0.257,0.625,"Q05","Spina bifida","spinocerebellar disease","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","335","has a reference match",2038,0.202,0.107,-0.099,0.119,0.199,0.284,0.474,"H83","Other diseases of inner ear","anterior horn cell disease","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","336","has a reference match",2038,0.232,0.123,-0.071,0.145,0.212,0.307,1,"G95","Other diseases of spinal cord","other diseases of spinal cord","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","337","has a reference match",2038,0.208,0.118,-0.079,0.126,0.2,0.284,0.991,"G90","Disorders of autonomic nervous system","disorders of the autonomic nervous system","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","338","no reference match",2038,0.161,0.088,-0.07,0.1,0.154,0.216,1,"R52","Pain, not elsewhere classified","pain not elsewhere classified","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","339","no reference match",2038,0.201,0.111,-0.045,0.117,0.193,0.274,1,"G44","Other headache syndromes","other headache syndromes","52","headache including migraine"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","340","has a reference match",2038,0.187,0.108,-0.065,0.11,0.173,0.253,1,"G35","Multiple sclerosis","multiple sclerosis","53","multiple sclerosis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","341","has a reference match",2038,0.242,0.131,-0.061,0.148,0.227,0.321,1,"G37","Other demyelinating diseases of central nervous system","other demyelinating diseases of central nervous system","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","342","has a reference match",2038,0.187,0.105,-0.098,0.117,0.179,0.243,0.86,"G81","Hemiplegia","hemiplegia and hemiparesis","54","paralysis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","343","has a reference match",2038,0.2,0.108,-0.053,0.123,0.189,0.266,0.861,"G80","Cerebral palsy","infantile cerebral palsy","54","paralysis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","344","has a reference match",2038,0.235,0.117,-0.095,0.153,0.229,0.316,1,"G83","Other paralytic syndromes","other paralytic syndromes","54","paralysis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","345","has a reference match",2038,0.149,0.087,-0.077,0.093,0.141,0.194,0.776,"G40","Epilepsy","epilepsy and recurrent seizures","55","epilepsyconvulsions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","346","has a reference match",2038,0.17,0.091,-0.06,0.106,0.165,0.227,1,"G43","Migraine","migraine","52","headache including migraine"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","347","has a reference match",2038,0.105,0.084,-0.122,0.049,0.094,0.147,0.507,"Y47","Sedatives, hypnotics and antianxiety drugs","cataplexy and narcolepsy","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","348","has a reference match",2038,0.247,0.13,-0.07,0.151,0.23,0.324,0.928,"G93","Other disorders of brain","other conditions of brain","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","353","has a reference match",2038,0.177,0.115,-0.095,0.1,0.167,0.24,1,"G54","Nerve root and plexus disorders","nerve root and plexus disorders","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","354","has a reference match",2038,0.215,0.11,-0.044,0.133,0.205,0.288,0.781,"G56","Mononeuropathies of upper limb","mononeuritis of upper limb and mononeuritis multiplex","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","355","has a reference match",2038,0.206,0.109,-0.081,0.125,0.193,0.275,0.793,"G57","Mononeuropathies of lower limb","mononeuritis of lower limb and unspecified site","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","356","has a reference match",2038,0.163,0.114,-0.096,0.081,0.15,0.224,0.935,"G60","Hereditary and idiopathic neuropathy","hereditary and idiopathic peripheral neuropathy","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","357","has a reference match",2038,0.214,0.114,-0.113,0.133,0.204,0.286,0.767,"G61","Inflammatory polyneuropathy","inflammatory and toxic neuropathy","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","358","has a reference match",2038,0.24,0.124,-0.108,0.154,0.232,0.322,0.768,"G70","Myasthenia gravis and other myoneural disorders","myoneural disorders","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","359","has a reference match",2038,0.166,0.118,-0.081,0.081,0.15,0.237,0.772,"G72","Other myopathies","muscular dystrophies and other myopathies","50","other nervous system conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","360","has a reference match",2038,0.242,0.126,-0.09,0.157,0.235,0.328,0.891,"H44","Disorders of globe","disorders of the globe","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","361","has a reference match",2038,0.176,0.104,-0.051,0.101,0.164,0.239,0.879,"H33","Retinal detachments and breaks","retinal detachments and defects","57","retinal detachments defects vascular occlusion and retinopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","362","has a reference match",2038,0.197,0.137,-0.089,0.097,0.178,0.277,1,"H35","Other retinal disorders","other retinal disorders","57","retinal detachments defects vascular occlusion and retinopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","363","has a reference match",2038,0.156,0.11,-0.107,0.081,0.149,0.224,0.764,"H31","Other disorders of choroid","chorioretinal inflammations scars and other disorders of choroid","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","364","has a reference match",2038,0.2,0.124,-0.117,0.117,0.194,0.277,0.983,"H21","Other disorders of iris and ciliary body","disorders of iris and ciliary body","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","365","has a reference match",2038,0.169,0.102,-0.047,0.099,0.158,0.222,1,"H40","Glaucoma","glaucoma","58","glaucoma"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","366","has a reference match",2038,0.181,0.091,-0.028,0.12,0.172,0.225,0.771,"H26","Other cataract","cataract","59","cataract"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","369","has a reference match",2038,0.18,0.092,-0.076,0.119,0.17,0.227,0.766,"H54","Visual impairment including blindness (binocular or monocular)","blindness and low vision","60","blindness and vision defects"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","370","has a reference match",2038,0.184,0.123,-0.077,0.093,0.168,0.255,1,"H16","Keratitis","keratitis","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","371","has a reference match",2038,0.173,0.11,-0.092,0.099,0.166,0.232,0.824,"H17","Corneal scars and opacities","corneal opacity and other disorders of cornea","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","372","has a reference match",2038,0.185,0.119,-0.08,0.097,0.177,0.256,0.966,"H11","Other disorders of conjunctiva","disorders of conjunctiva","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","376","has a reference match",2038,0.209,0.105,-0.055,0.138,0.198,0.277,0.983,"H05","Disorders of orbit","disorders of the orbit","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","377","has a reference match",2038,0.178,0.123,-0.071,0.091,0.162,0.245,0.86,"H47","Other disorders of optic [2nd] nerve and visual pathways","disorders of optic nerve and visual pathways","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","379","has a reference match",2038,0.207,0.14,-0.086,0.106,0.189,0.285,0.884,"H35","Other retinal disorders","other disorders of eye","56","other eye disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","380","has a reference match",2038,0.213,0.113,-0.057,0.135,0.204,0.283,0.977,"H61","Other disorders of external ear","disorders of external ear","61","other ear and sense organ disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","381","has a reference match",2038,0.168,0.101,-0.111,0.102,0.161,0.225,0.814,"H65","Nonsuppurative otitis media","nonsuppurative otitis media and eustachian tube disorders","62","otitis media and related conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","382","has a reference match",2038,0.188,0.098,-0.044,0.121,0.179,0.245,1,"H66","Suppurative and unspecified otitis media","suppurative and unspecified otitis media","62","otitis media and related conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","383","has a reference match",2038,0.19,0.1,-0.096,0.119,0.187,0.254,1,"H70","Mastoiditis and related conditions","mastoiditis and related conditions","62","otitis media and related conditions"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","384","has a reference match",2038,0.219,0.128,-0.105,0.13,0.218,0.302,1,"H73","Other disorders of tympanic membrane","other disorders of tympanic membrane","61","other ear and sense organ disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","386","has a reference match",2038,0.186,0.105,-0.048,0.112,0.171,0.249,0.844,"H81","Disorders of vestibular function","vertiginous syndromes and other disorders of vestibular system","63","conditions associated with dizziness or vertigo"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","389","has a reference match",2038,0.165,0.081,-0.042,0.111,0.158,0.206,0.83,"H91","Other hearing loss","hearing loss","61","other ear and sense organ disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","393","has a reference match",2038,0.165,0.107,-0.053,0.083,0.156,0.232,0.721,"I31","Other diseases of pericardium","chronic rheumatic pericarditis","64","peri endo and myocarditis cardiomyopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","394","has a reference match",2038,0.175,0.103,-0.045,0.105,0.167,0.235,0.876,"I05","Rheumatic mitral valve diseases","diseases of mitral valve","65","heart valve disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","395","has a reference match",2038,0.18,0.108,-0.069,0.107,0.169,0.24,0.855,"I06","Rheumatic aortic valve diseases","diseases of aortic valve","65","heart valve disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","396","has a reference match",2038,0.19,0.108,-0.039,0.118,0.179,0.252,0.814,"I05","Rheumatic mitral valve diseases","diseases of mitral and aortic valves","65","heart valve disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","397","has a reference match",2038,0.227,0.12,-0.049,0.149,0.22,0.301,0.7,"I31","Other diseases of pericardium","diseases of other endocardial structures","65","heart valve disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","398","has a reference match",2038,0.19,0.121,-0.08,0.1,0.177,0.259,0.992,"I09","Other rheumatic heart diseases","other rheumatic heart disease","64","peri endo and myocarditis cardiomyopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","401","has a reference match",2038,0.136,0.083,-0.072,0.081,0.129,0.18,0.896,"I10","Essential (primary) hypertension","essential hypertension","66","hypertension"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","402","has a reference match",2038,0.155,0.107,-0.068,0.086,0.137,0.199,1,"I11","Hypertensive heart disease","hypertensive heart disease","67","hypertension complications"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","403","has a reference match",2038,0.123,0.11,-0.145,0.05,0.106,0.175,0.929,"I12","Hypertensive renal disease","hypertensive chronic kidney disease","67","hypertension complications"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","404","has a reference match",2038,0.057,0.104,-0.179,-0.009,0.038,0.094,0.936,"I13","Hypertensive heart and renal disease","hypertensive heart and chronic kidney disease","67","hypertension complications"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","405","has a reference match",2038,0.142,0.083,-0.107,0.089,0.135,0.184,1,"I15","Secondary hypertension","secondary hypertension","67","hypertension complications"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","410","has a reference match",2038,0.16,0.101,-0.076,0.093,0.147,0.214,1,"I21","Acute myocardial infarction","acute myocardial infarction","68","acute myocardial infarction"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","411","has a reference match",2038,0.175,0.098,-0.055,0.109,0.166,0.225,0.805,"I24","Other acute ischaemic heart diseases","other acute and subacute forms of ischemic heart disease","69","coronary atherosclerosis and other heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","412","has a reference match",2038,0.124,0.087,-0.071,0.068,0.116,0.165,0.711,"I22","Subsequent myocardial infarction","old myocardial infarction","69","coronary atherosclerosis and other heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","413","has a reference match",2038,0.152,0.103,-0.094,0.086,0.141,0.204,1,"I20","Angina pectoris","angina pectoris","69","coronary atherosclerosis and other heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","414","has a reference match",2038,0.155,0.105,-0.094,0.08,0.14,0.208,0.748,"I25","Chronic ischaemic heart disease","other forms of chronic ischemic heart disease","69","coronary atherosclerosis and other heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","415","has a reference match",2038,0.171,0.108,-0.076,0.099,0.158,0.219,0.788,"I27","Other pulmonary heart diseases","acute pulmonary heart disease","70","pulmonary heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","416","has a reference match",2038,0.17,0.117,-0.076,0.089,0.158,0.235,0.837,"I27","Other pulmonary heart diseases","chronic pulmonary heart disease","70","pulmonary heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","417","has a reference match",2038,0.224,0.122,-0.078,0.138,0.219,0.301,0.87,"I28","Other diseases of pulmonary vessels","other diseases of pulmonary circulation","70","pulmonary heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","423","has a reference match",2038,0.208,0.108,-0.082,0.14,0.202,0.27,1,"I31","Other diseases of pericardium","other diseases of pericardium","64","peri endo and myocarditis cardiomyopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","424","has a reference match",2038,0.228,0.118,-0.052,0.151,0.222,0.297,0.734,"I39","Endocarditis and heart valve disorders in diseases classified elsewhere","other diseases of endocardium","65","heart valve disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","425","has a reference match",2038,0.212,0.111,-0.056,0.139,0.203,0.278,1,"I42","Cardiomyopathy","cardiomyopathy","64","peri endo and myocarditis cardiomyopathy"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","426","has a reference match",2038,0.2,0.093,-0.042,0.135,0.195,0.259,0.95,"I45","Other conduction disorders","conduction disorders","71","conduction disorders"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","427","has a reference match",2038,0.181,0.098,-0.088,0.119,0.175,0.234,0.755,"I49","Other cardiac arrhythmias","cardiac dysrhythmias","72","cardiac dysrhythmias arrest chf and ventricular fibrillation"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","428","has a reference match",2038,0.179,0.106,-0.087,0.108,0.169,0.237,1,"I50","Heart failure","heart failure","72","cardiac dysrhythmias arrest chf and ventricular fibrillation"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","429","has a reference match",2038,0.199,0.103,-0.09,0.134,0.19,0.254,0.904,"I51","Complications and ill-defined descriptions of heart disease","illdefined descriptions and complications of heart disease","73","other and illdefined heart disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","430","has a reference match",2038,0.166,0.096,-0.107,0.1,0.159,0.217,0.954,"I60","Subarachnoid haemorrhage","subarachnoid hemorrhage","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","431","has a reference match",2038,0.167,0.099,-0.106,0.101,0.157,0.218,0.972,"I61","Intracerebral haemorrhage","intracerebral hemorrhage","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","432","has a reference match",2038,0.217,0.101,-0.055,0.15,0.207,0.268,0.817,"I62","Other nontraumatic intracranial haemorrhage","other and unspecified intracranial hemorrhage","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","433","has a reference match",2038,0.125,0.092,-0.097,0.065,0.114,0.175,0.901,"I65","Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction","occlusion and stenosis of precerebral arteries","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","434","has a reference match",2038,0.162,0.099,-0.067,0.096,0.15,0.21,0.824,"I66","Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction","occlusion of cerebral arteries","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","435","has a reference match",2038,0.141,0.103,-0.107,0.068,0.129,0.2,0.846,"G45","Transient cerebral ischaemic attacks and related syndromes","transient cerebral ischemia","75","transient cerebral ischemia"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","436","has a reference match",2038,0.193,0.104,-0.053,0.121,0.182,0.251,0.758,"I67","Other cerebrovascular diseases","acute but illdefined cerebrovascular disease","74","acute cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","437","has a reference match",2038,0.224,0.113,-0.034,0.14,0.212,0.293,0.912,"I67","Other cerebrovascular diseases","other and illdefined cerebrovascular disease","76","other and illdefined cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","438","has a reference match",2038,0.118,0.101,-0.131,0.05,0.107,0.173,0.842,"I69","Sequelae of cerebrovascular disease","late effects of cerebrovascular disease","76","other and illdefined cerebrovascular disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","440","has a reference match",2038,0.172,0.101,-0.09,0.098,0.165,0.231,1,"I70","Atherosclerosis","atherosclerosis","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","441","has a reference match",2038,0.137,0.083,-0.078,0.083,0.129,0.182,1,"I71","Aortic aneurysm and dissection","aortic aneurysm and dissection","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","442","has a reference match",2038,0.181,0.084,-0.034,0.123,0.174,0.229,0.864,"I72","Other aneurysm and dissection","other aneurysm","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","443","has a reference match",2038,0.227,0.122,-0.047,0.139,0.214,0.306,0.992,"I73","Other peripheral vascular diseases","other peripheral vascular disease","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","444","has a reference match",2038,0.148,0.097,-0.074,0.08,0.133,0.196,1,"I74","Arterial embolism and thrombosis","arterial embolism and thrombosis","78","aortic and peripheral arterial embolism or thrombosis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","445","no reference match",2038,0.202,0.093,-0.067,0.14,0.201,0.261,0.658,"I70","Atherosclerosis","atheroembolism","78","aortic and peripheral arterial embolism or thrombosis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","446","has a reference match",2038,0.18,0.116,-0.091,0.092,0.17,0.26,0.991,"M30","Polyarteritis nodosa and related conditions","polyarteritis nodosa and allied conditions","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","447","has a reference match",2038,0.237,0.133,-0.081,0.148,0.223,0.319,1,"I77","Other disorders of arteries and arterioles","other disorders of arteries and arterioles","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","448","has a reference match",2038,0.222,0.112,-0.057,0.144,0.22,0.299,0.989,"I78","Diseases of capillaries","disease of capillaries","77","other circulatory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","453","has a reference match",2038,0.21,0.095,-0.056,0.149,0.203,0.258,1,"I82","Other venous embolism and thrombosis","other venous embolism and thrombosis","79","phlebitis thrombophlebitis and thromboembolism"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","456","has a reference match",2038,0.176,0.1,-0.06,0.102,0.168,0.239,1,"I86","Varicose veins of other sites","varicose veins of other sites","80","other diseases of veins and lymphatics"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","457","has a reference match",2038,0.202,0.107,-0.073,0.128,0.207,0.275,0.766,"I89","Other noninfective disorders of lymphatic vessels and lymph nodes","noninfectious disorders of lymphatic channels","80","other diseases of veins and lymphatics"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","459","has a reference match",2038,0.262,0.128,-0.064,0.176,0.258,0.343,0.951,"I99","Other and unspecified disorders of circulatory system","other disorders of circulatory system","80","other diseases of veins and lymphatics"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","472","has a reference match",2038,0.17,0.122,-0.106,0.086,0.168,0.25,0.899,"J31","Chronic rhinitis, nasopharyngitis and pharyngitis","chronic pharyngitis and nasopharyngitis","81","other upper respiratory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","473","has a reference match",2038,0.198,0.12,-0.07,0.109,0.191,0.272,1,"J32","Chronic sinusitis","chronic sinusitis","82","other upper respiratory infections"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","474","has a reference match",2038,0.212,0.128,-0.096,0.122,0.21,0.302,0.984,"J35","Chronic diseases of tonsils and adenoids","chronic disease of tonsils and adenoids","83","acute and chronic tonsillitis"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","476","has a reference match",2038,0.164,0.112,-0.102,0.088,0.158,0.236,1,"J37","Chronic laryngitis and laryngotracheitis","chronic laryngitis and laryngotracheitis","81","other upper respiratory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","477","has a reference match",2038,0.154,0.118,-0.106,0.069,0.14,0.22,0.689,"L50","Urticaria","allergic rhinitis","81","other upper respiratory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","478","has a reference match",2038,0.248,0.131,-0.06,0.15,0.24,0.334,1,"J39","Other diseases of upper respiratory tract","other diseases of upper respiratory tract","81","other upper respiratory disease"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","491","has a reference match",2038,0.207,0.124,-0.029,0.116,0.193,0.279,0.895,"J42","Unspecified chronic bronchitis","chronic bronchitis","84","chronic obstructive pulmonary disease copd"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","492","has a reference match",2038,0.213,0.104,-0.052,0.148,0.206,0.268,1,"J43","Emphysema","emphysema","84","chronic obstructive pulmonary disease copd"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","493","has a reference match",2038,0.151,0.108,-0.105,0.074,0.141,0.213,1,"J45","Asthma","asthma","85","asthma"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","494","has a reference match",2038,0.225,0.118,-0.035,0.142,0.216,0.291,1,"J47","Bronchiectasis","bronchiectasis","84","chronic obstructive pulmonary disease copd"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","495","has a reference match",2038,0.158,0.103,-0.078,0.082,0.145,0.221,0.584,"L26","Exfoliative dermatitis","extrinsic allergic alveolitis","86","lung disease due to external agents"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","496","has a reference match",2038,0.184,0.113,-0.08,0.105,0.183,0.251,0.651,"W80","Inhalation and ingestion of other objects causing obstruction of respiratory tract","chronic airway obstruction not elsewhere classified","84","chronic obstructive pulmonary disease copd"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","500","has a reference match",2038,0.18,0.091,-0.052,0.118,0.166,0.227,0.971,"J60","Coalworker's pneumoconiosis","coal workers pneumoconiosis","86","lung disease due to external agents"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","501","has a reference match",2038,0.259,0.107,-0.06,0.185,0.256,0.328,0.761,"J61","Pneumoconiosis due to asbestos and other mineral fibres","asbestosis","86","lung disease due to external agents"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","502","has a reference match",2038,0.194,0.093,-0.046,0.129,0.19,0.253,0.891,"J62","Pneumoconiosis due to dust containing silica","pneumoconiosis due to other silica or silicates","86","lung disease due to external agents"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","503","has a reference match",2038,0.199,0.104,-0.058,0.126,0.185,0.26,0.997,"J63","Pneumoconiosis due to other inorganic dusts","pneumoconiosis due to other inorganic dust","86","lung disease due to external agents"
